ProteinId	Replicate_1_(amol/cell)	Replicate_2_(amol/cell)	Replicate_3_(amol/cell)	Synonym
Cre14.g629550.t1.2	0.02533544930441685	0.04317155987599988	0.028808877730069127	
Cre11.g481115.t1.1	0.004178357638587148			
Cre14.g626500.t1.2		0.03776855245124218		
Cre12.g507150.t1.2	0.06519522896961445	0.08726030645698434	0.032798341646780464	
Cre13.g571150.t1.2	0.2224229905476532	0.2263918326470877	0.1288519630482107	NUOP1
Cre12.g525150.t1.2	0.038898013726437655	0.1319381685815776	0.019761199146241887	
Cre10.g436500.t1.2	0.08329694562599635	0.11196290250855195	0.05759505171905961	
Cre09.g401886.t1.1	0.16680612658310623	0.16760205595075844	0.21391331331884098	
Cre24.g755497.t1.1	0.12243930103094881	0.1318435755327192	0.07631482481470554	
Cre14.g625802.t1.1	0.016725977827390704		0.3239342507157642	
Cre08.g373100.t1.1	0.05964551107820946	0.0580411273550715		CYP97C3
Cre01.g050150.t1.1	0.048942277129078046	0.05214802723667076	0.04261231478089673	NFO1
Cre06.g279150.t1.2	0.20340416388847288	0.180012156769104	0.17743859623832717	TSD2
"Cre16.g690431.t2.1;Cre16.g690431.t1.1"	0.21616189657234544	0.2749749337218659	0.13893734595792995	;
Cre12.g490250.t1.2				
Cre02.g097000.t1.2	0.07017838769963029	0.043461495435835704		DHP1
Cre08.g362450.t1.2	0.17169468930472304	0.18682205490324763	0.18169201950013739	AMA2
Cre03.g158550.t1.2				
Cre01.g010816.t1.1			0.15781481522417076	
"Cre12.g488850.t2.1;Cre12.g488850.t1.1"	0.08311331429033043	0.09020862267581974	0.08126289564001027	AP2A1;AP2A1
Cre02.g076900.t1.1	0.06030009068041911	0.05717017102864406	0.07429095938572666	FAP19
Cre09.g409850.t1.2	0.3188270731912162	1.025510651910369	0.5755485552807749	
Cre07.g343700.t1.2	0.22445229066601283	0.171760999907158	0.17149683895613632	OGD2
Cre06.g273000.t1.2	0.2578788089797087	0.19286742144188362	0.28404271818430155	
Cre13.g582800.t1.2	0.06536363314330136	0.05460233925676452	0.0466751240312014	
"Cre15.g635650.t2.1;Cre15.g635650.t1.2"	0.04804843290860088	0.030905400316987863	0.034012972033361066	;
"Cre08.g368900.t2.1;Cre08.g368900.t1.2"	0.03787297138450273	0.9045533865225548	0.017830948151929284	TSA2;TSA2
"Cre11.g478966.t1.1;Cre11.g478950.t1.2"	6.621908553407876	6.27697799215562		;
Cre06.g278117.t1.1	0.04566321141853759	0.04872712335724962	0.19094844917074366	CPLD7
Cre13.g581600.t1.2	0.6499656651121449	0.3807890194650466	0.47665584215656115	ASA4
Cre03.g145967.t1.1	0.11650518138993893	0.10454168062329615	0.10475005370645954	
Cre16.g678050.t1.1	0.01679683326946004			SRE3
Cre06.g259100.t1.1	0.024168497417413698	0.02244979905945427	0.03954537384720949	
Cre02.g106850.t1.2	0.07962044507788972	0.08423774693686575	0.038266427670300515	TPR6
Cre09.g397200.t1.2	0.09385834131066374	0.08114848967618661	0.034243956053077874	CCT6
Cre16.g687950.t1.2				ETF1
Cre01.g010900.t1.2	1.4875726454010618	1.6844817239214365	4.022598629148284	GAP3
Cre17.g743947.t1.1				
Cre07.g347100.t1.2	0.0783271828984434	0.08056156327610074		
Cre02.g092600.t1.2	0.057902753082547796	0.040343516734637985	0.0430666106259498	CPX2
Cre03.g167101.t1.1				
Cre02.g088200.t1.2	0.6901767025960526	0.9719475974818792	1.2490634538199588	RB60
Cre16.g653700.t1.1	0.08056323857519362	0.052288617411693335	0.13794403857936446	
Cre02.g080200.t1.2	0.9986029065671264	1.237105462677112	1.1289556891310153	TRK1
Cre06.g296500.t1.2	0.4055585252272475	0.05063056908255094	0.030557901957798377	
Cre07.g340350.t1.1	0.5538052816750044	0.5187548594695188	0.43567233258591215	ASA1
Cre17.g699600.t1.2	0.05386427772561034	0.37980702771521013	0.01904801415449386	SBP2
Cre16.g672300.t1.2	0.27635334154693997	0.26401013664924955	0.23242396030047693	
"Cre06.g273500.t2.1;Cre06.g273500.t1.2"	0.14058778004621994	0.08391461345400662	0.07629444040983502	;
Cre09.g395800.t1.2		0.08508094945242313		
Cre11.g467639.t1.1	0.013045025288045065	0.016063939522887646	0.009433794615656018	
Cre07.g339250.t1.2	0.03484015904365617	0.08014006063641195	0.06406884964813633	
Cre03.g145647.t1.1	0.06888771367969733	0.0835785932205653	0.07851288509056467	
Cre12.g537100.t1.2	0.09004082159201733	0.0651090119197316	0.051000821539964235	TSV2
Cre11.g467400.t1.2	0.09467062160218505	0.09440527084316125	0.08178817622694981	
Cre01.g069472.t1.1	0.26174013636458926	0.03497354462769546		
"Cre06.g282000.t2.1;Cre06.g282000.t1.1"	0.09392849770464838	0.10145523698263041	0.06483959118948995	STA3;STA3
Cre09.g394399.t1.1	0.06809380031524302	0.032019277088509164		
Cre09.g415550.t1.2	0.6364866137113934	0.5893140921656778	0.4055315556573045	ASA2
Cre17.g738150.t1.1				ERM10
Cre06.g278255.t1.1	0.08748185707273594	0.08644776350913348	0.06576470411987348	
Cre07.g334900.t1.1	0.07229941207215294	0.015010701826383435	0.01626871534834999	
Cre09.g406050.t1.2	0.1289183565910944	0.1350724088520402	0.06307092817728946	PYR7
Cre17.g727950.t1.1	0.10132656235194282	0.07642262353427379	0.23947862207135107	RPN2
Cre12.g512000.t1.1	0.15450946778700064	0.17194110050362998	0.12603292924887144	
"Cre02.g143650.t2.1;Cre02.g143650.t1.2"	0.06425032695666134	0.07775447102014191		;
Cre17.g734200.t1.2	0.2136321365576099	0.28115123944957643	0.34695890159222637	DPA1
"Cre12.g541800.t1.2;Cre12.g542100.t1.2"	0.10259886373234257	0.06958747581249153	0.11442629581801896	;
"Cre08.g358556.t2.1;Cre08.g358556.t1.1"	1.2682672101823294	1.3547891435058248	1.0981013960644592	RPS29;RPS29
Cre17.g730000.t1.2				
Cre01.g020918.t1.1	0.18857978063524597	0.1929686199835112	0.22665872537490256	PREP1
Cre06.g278215.t1.1	0.13830338818876506	0.16915976162388124	0.023935047924313235	
Cre12.g498500.t1.2	0.11989560988240362	0.09491241519368507	0.08810599503733575	DEG1C
"Cre06.g278185.t1.1;Cre07.g357200.t1.2"	1.4034057435010303	1.0629567514998983	0.9415776930465382	UGD2;UGD1
Cre16.g687200.t1.1	0.16847847995868645		0.24556831514680746	
"Cre17.g746597.t2.1;Cre17.g746597.t1.1"	0.08139641529740789	0.16144358771869063	0.16475843801251797	;
Cre10.g422000.t1.2	0.024256236549440754	0.0709689610983671	0.020051819114289753	
Cre09.g394436.t1.1	0.25809251412011547	0.2737526095105271	0.348435216103737	
"Cre13.g604650.t2.1;Cre13.g604650.t1.2"	0.6516999508193632	0.6765028641118624	0.7604425114128481	;
Cre03.g178250.t1.2	0.3461320465406056	0.3408102553048588	0.277440309512239	NUOS6
Cre02.g080350.t1.1	0.08538830922557693	0.05226540207888619	0.05003835779408891	
Cre08.g375550.t1.2	0.2615703914160036	0.21272719002100837		
Cre12.g514850.t1.2	0.15549329716326862	0.1544984902970005	0.058510405853873126	HSP90C
Cre14.g619166.t1.1	0.06613189095757718	0.07682993083336608	0.08615362833235948	CSK6
Cre10.g428050.t1.1	0.01284845757225753	0.021143646274114167	0.006327802252984356	
Cre02.g109550.t1.2	0.026270050070984242	0.027171412763370054	0.02414030024898555	HSD1
Cre13.g562750.t1.2	0.01946573362723321	0.023983876275208687	0.02668041667331178	CGLD38
Cre11.g467681.t1.1				
Cre17.g747247.t1.1	0.16800307293811914	0.09723353175319535		FAP2
Cre10.g419950.t1.1	0.0758543023486461	0.07325887953779417	0.018603978824490452	
Cre02.g118500.t1.1	0.16824024019097306	0.17973070935733734	0.1314419576509797	COPB2
Cre06.g278202.t1.1	0.03577034780430103			
Cre-1.g2716961.t1.p1	0.6898966885561963	0.5558917454282782	3.5473330051794885	psbD
Cre04.g220768.t1.1				
Cre02.g075650.t1.2	0.1966828052726268			
Cre17.g720050.t1.2	0.36256648263087976	0.3168762254324387	0.12007506636760593	FTSH2
Cre09.g393358.t1.1	0.2506229211208166	0.2133165765696197	0.16406967774655382	
Cre02.g100050.t1.2	0.10608951031547842		0.031610688878299625	PFH11
Cre02.g116500.t1.1	0.03530033349682291	0.0331894341721288		CPY3
Cre03.g146247.t1.1	0.2518589690846267	0.19484905520916315	0.27558804358943667	NUOS4
Cre10.g439900.t1.2	0.1563099617891957	0.16407261305614362	0.13591585329478498	HSP70G
Cre10.g437950.t1.2	0.04591937807216434	0.08844735019776935	0.05972936093710198	
Cre08.g378150.t1.1	0.09285478097035384	0.1005103042519185	0.06585889991721086	GLD2
Cre02.g119550.t1.2	0.5279891461234123	0.34056656854055795	1.157961493592677	NIP1
Cre08.g384200.t1.2		0.01621125794043609	0.037354968186981106	
Cre08.g370601.t1.1	0.1459070560925662	0.029892931837622132	0.056632185056120714	
Cre04.g216950.t1.2	0.08085222884420935	0.07517913306704421	0.09470111098691202	
Cre03.g144967.t1.1	0.09120811588601214	0.10191348310581552	0.05777003031144121	
"Cre04.g220200.t3.1;Cre04.g220200.t2.1;Cre04.g220200.t1.2"	0.07655804429476483	0.07586342122032111	0.10956559145122495	;;
"Cre06.g280900.t3.1;Cre06.g280900.t2.1;Cre06.g280900.t1.1"	0.06242042774458048	0.07116460241563627		VTI2;VTI2;VTI2
Cre01.g065822.t1.1	0.1512629185108259	0.03302062083188336	0.38578423188128685	IFT122
Cre07.g341600.t1.2				CGE1b|CGE1
Cre01.g011300.t1.1	0.0552596327493066	0.062429891471337276		
Cre16.g654500.t1.1	0.08269571097275469	0.19996503464216342	0.08460671579059931	EIF3F
Cre07.g328850.t1.2	0.04992955496297286	0.02573494805351051	0.03801356137001414	CNK8
Cre02.g076250.t1.1	0.31635211628356286	0.270602730173169	0.10000246298853792	EFG1
Cre04.g217921.t1.1	0.09950468021650329	0.15800393876719157	0.1202595990655186	COPB1
Cre01.g002350.t1.1	0.04512597666289521	0.021373954240948952	0.019351318616410648	
Cre10.g452450.t1.2	0.1095530399068144	0.10630762624748898	0.10014865411132798	TIC110
Cre03.g154550.t1.1	0.32714356906491615	0.45325354388437883	0.4483093758240294	PCR1
Cre02.g143200.t1.1	0.2616392502506465	0.23982465477981	0.18183330571389053	TSA1
Cre12.g534800.t1.1	0.41377444612637704	0.42387028136970784	0.3677746705531342	GCSP
Cre09.g401515.t1.1	0.20786779626051025	0.13069789260900894	0.0684328672257161	
Cre02.g106550.t1.2	0.022591974460667755	0.018834892988955035		
Cre11.g476550.t1.2	0.26794507899558845	0.3330321767440209	0.13920596857814618	ADH11
Cre16.g669650.t1.2	0.10337162629119831	0.1681119238522841	0.07179399206054844	
Cre13.g578100.t1.1	0.019281582999773717	0.11953228293868529	0.006565014516032444	
"Cre09.g408851.t2.1;Cre09.g408851.t1.1"	0.0712229187024136	0.08758572245412048	0.05644312099360925	;
Cre06.g300700.t1.1	0.24444930137868534	0.29325693169848854	0.14656945695502357	
Cre01.g061077.t1.1	0.5084757613965997	0.4278594404531348	0.18557116493651923	CGL93
Cre02.g081250.t1.2	0.13219549588881407	0.20961512818272235	0.21054647955890726	
Cre01.g009250.t1.1				TOP2
Cre06.g278225.t1.1	0.0626300871179293	0.05706139978671884	0.05040701116817979	
Cre02.g105250.t1.1				
"Cre02.g117050.t3.1;Cre02.g117050.t2.1;Cre02.g117050.t1.1"				;;
Cre12.g533351.t1.1	0.02550497397491005	0.03193964528809473		CLPB5
Cre05.g242650.t1.1				
Cre03.g213649.t1.1	0.027272172307757817		0.016359981033637134	
Cre17.g703900.t1.2	0.039480148578447186	0.0703262243286806	0.01733202691776077	IFT172
Cre10.g442700.t1.2	0.08371164000686994	0.07802675681849297	0.04983710126775332	
"Cre08.g385500.t2.1;Cre08.g385500.t1.2"	0.060992096659770796	0.0467808633547839		AMA1;AMA1
Cre08.g384750.t1.1	0.5135929276732889	0.43247292835872214	0.5215788026509486	AMA3
Cre06.g271200.t1.2	0.03961731599411135	0.029679444413966378		PNO1
"Cre03.g151700.t1.2;Cre03.g151700.t2.1"	0.094409726794797		0.014234445258088615	CGL26;CGL26
Cre12.g489700.t1.2	0.11970618691518528	0.12688434806652268	0.07983683840662861	OTC1
Cre05.g245900.t1.2	0.3779350235593073	0.274957074413472	0.252006529286712	BCA2
Cre09.g386700.t1.2	0.04588872864466626	0.02482720774584836		KIN13-1
Cre07.g336850.t1.2	0.04955258720221492			
Cre12.g485900.t1.2				
Cre13.g602450.t1.2	0.29148435919883137	0.15092297677027933		
Cre06.g310750.t1.2	0.17974455040587517	0.16752180397521282	0.10709448399132532	COPG1
"Cre07.g321200.t2.1;Cre07.g321200.t1.2"	0.03488466592725813	0.03917219221387679	0.030100697656856974	;
Cre13.g562850.t1.2	0.23764505149125065	0.33880736839652154	0.1878532064374775	THF1
Cre02.g141350.t1.2				DRC10
Cre12.g546050.t1.2	0.07005462834889072	0.05734983981112215	0.13045699328822186	DXR1
Cre06.g288700.t1.2	0.13386382465433677	0.1264846496681001	0.05438624904691284	GYD1
Cre17.g738300.t1.2	3.2392336469792826	3.3387525596021077		RPP1
Cre16.g666050.t1.2	0.12606889387846482	0.09901888378521084	0.12167523542977346	CPLD49
"Cre01.g021450.t3.1;Cre01.g021450.t1.1;Cre01.g021450.t2.1"				TPR4;TPR4;TPR4
Cre06.g290150.t1.1	0.11780079079778288	0.03023090137959776		CGL65
Cre06.g278172.t1.1	1.0706162610710839	0.05999402177617802		
Cre01.g042550.t1.1	0.03440210895332335	0.04237915056025		
"Cre16.g695450.t3.1;Cre16.g695450.t2.1;Cre16.g695450.t1.1"				UAF4;UAF4;UAF4
Cre04.g214150.t1.1	0.2541766932449841	0.192951202957599	0.2252456310709702	THI4
Cre14.g614300.t1.2	0.12372408572420039	0.18319509602458756	0.12123123830658566	
Cre07.g325736.t1.1	0.3755201188380884	0.4339707301298818	0.3113409757591738	
Cre16.g679600.t1.2	0.07194975171510556	0.08672574896049765	0.04007612939582821	
Cre01.g045550.t1.2	1.0317586928916762	0.6198286389037885	0.36145045725177466	
Cre07.g354200.t1.2		0.06728168505995322	0.05497922150779071	GAP2
"Cre12.g543400.t1.2;Cre12.g543350.t3.1;Cre12.g543350.t2.1;Cre12.g543350.t1.1"	0.18945694218363612	0.23936037463533674	0.27930702620340647	FDH1;FDH2;FDH2;FDH2
Cre10.g444700.t1.1	0.2192304594780382	0.20006102348914256	0.21560379702245172	SBE3
Cre14.g612450.t1.2	0.24015205493274625	0.14944664374654762	0.1996813201440758	PRPL15
Cre02.g096150.t1.2	0.31877761129019694	0.33374529012125886	0.3151847267441785	MSD1
Cre03.g152150.t1.2	0.15694822341932152	0.10389747312988248	0.16832902662669533	
Cre13.g564250.t1.2	0.08009874733717445	0.09853759416701736	0.079826858010002	EIF3A
Cre12.g553250.t1.2	0.17201069495469865	0.15060516011373665	0.1443859586075596	PFK2
Cre07.g331550.t1.2	0.39745231990928725	0.5624113245632409	0.42362913400903385	PST1
Cre08.g382500.t1.2	1.516027110897514	1.8892644031342716	1.3489192326191108	RPS25
Cre13.g573400.t1.2	0.49541979905838174	0.7035180971639846	2.768916299135275	
Cre11.g467773.t1.1	0.269729365332801	0.3035802541633119	0.14631599133991305	
Cre09.g415800.t1.2	0.08979436101715679	0.11383158191290427	0.09419629059296035	
Cre09.g391023.t1.1	0.20605359750222	0.1450523619532684	0.2096047718015898	
Cre12.g527650.t1.1	0.004472942184010403	0.013324694252860418		
Cre05.g245550.t1.1	0.04688076957022785	0.028661482172011588	0.022391470695203496	PIK1
Cre12.g546600.t1.1	0.6776027342126937	0.8922508332202242	0.6148042222945439	FEA2
Cre16.g650500.t1.2	0.07822926119577658			
Cre11.g467350.t1.2	0.09236836931624083	0.09938695141097442	0.07367500172314857	
Cre11.g467612.t1.1	0.11219036935286875	0.09342000908433072	0.12340502449594216	
Cre10.g433000.t1.1	0.04806345018708767	0.0351809069747359	0.045701864632138996	TSG2
Cre05.g233800.t1.2	0.22232186105858903	0.14977688311861712	0.1300629947120338	TSG1
Cre11.g477300.t1.1	0.12106252898158602	0.13214245152711177	0.1175141361442676	FAP8
Cre14.g621650.t1.1	0.46384445992948864	0.5594819257446781	0.4080642953846069	MCT1
Cre17.g696850.t1.2	0.17758299965051538	0.08272323141050582	0.06938027556467431	
Cre01.g029750.t1.1	0.313582677650753	0.2930697683245044	0.05649786166396156	DAAK1
Cre17.g715500.t1.2	0.1387080712926867	0.17697464108217037	0.11506571407812641	
"CpQconCAT#2: iRT ABSciex 3&4;Cre16.g673729.t1.1"	0.4080938492578139	0.41024482678326796		CPN11
Cre03.g186000.t1.2	0.09436738027269383	0.0550969556053483		
Cre12.g560950.t1.2	4.407832503080917	4.542434903234922	3.7195358932298492	PSAG
"Cre12.g530850.t3.1;Cre12.g530850.t2.1;Cre12.g530850.t1.1"		0.018753284253201864		;;
Cre11.g467707.t1.1	0.21409240043429514	0.36365672550962574	0.5683145534609375	ATP4
Cre01.g044800.t1.2	0.39246536245346153	0.38101157061541446	0.35338942827720543	PFL1
"Cre14.g614900.t2.1;Cre14.g614900.t1.2"	0.109209541450387	0.10080707263105933	0.13660451212196942	TSQ1;TSQ1
Cre07.g321550.t1.2	0.012377421133464354	0.02084068218979499	0.015380005786200773	
Cre16.g689050.t1.1	0.0616303870954567	0.05030387605906474	0.05089053072002963	
Cre08.g372450.t1.2	4.45109359550891	5.671591189500766	2.8596215186694613	PSBQ
Cre06.g293000.t1.1	2.2255302510958037			PRI2
Cre12.g495850.t1.2	0.288431778735517	0.29067455460238595	0.20073357934918581	HBD1
Cre13.g575750.t1.2				
"Cre05.g232002.t2.1;Cre05.g232002.t1.1"	0.10593377724684645	0.08548239181971931	0.07714653457703326	;
Cre11.g467547.t1.1	0.09288833455793631	0.09780944612711523	0.08673154484954598	
Cre03.g200100.t1.1			0.12428702769668107	
Cre07.g326250.t1.1	0.02145854903185305			
Cre12.g549852.t1.1	0.09695868404789804	0.0978904512582418	0.22134443098373038	
Cre06.g250100.t1.2	0.4561240340889904	0.6083486667601278	0.5605325339482481	HSP70B
Cre06.g306601.t1.1	0.16496273217241733	0.10382111537767673	0.11446394704766934	ANS1
"Cre19.g750547.t4.1;Cre19.g750547.t3.1;Cre19.g750547.t2.1;Cre19.g750547.t1.1"	0.0967438941640005	0.11397717862694001	0.10455741117693533	NDA2;NDA2;NDA2;NDA2
Cre03.g171700.t1.1				
Cre02.g086700.t1.2			0.033284384936546015	COG7
Cre06.g296983.t1.1	0.03855702369499401	0.03806558469944448	0.03277653637868172	
Cre17.g734548.t1.1	0.09995619333118239	0.13165956230109596	0.12737437096680207	PPD2
Cre14.g616600.t1.2	0.07573331332721409	0.05536182956809671	0.04952327435173047	FZL
Cre17.g707000.t1.2				
Cre07.g329650.t1.2	0.12590776555720704	0.09466645371417243	0.10902838119422917	
Cre17.g702650.t1.1	0.09653933258902196			
Cre13.g570400.t1.2	0.12902960329355584			
Cre01.g034000.t1.2	0.07280926473210332	0.07569258894838439	0.08755796811953637	IPB1
Cre09.g390615.t1.1		0.04044763126913464		FAP12
Cre06.g309100.t1.2	0.23498370627803	0.24624140994813648	0.2189995591187016	CPN60C
Cre12.g492350.t1.2	0.09306435960573277	0.2503943415513697	0.19661146264750845	
Cre-1.g000035.t1.p1	0.10852035020011076	0.09595667165333957	0.0663086366238156	ORF1995
Cre04.g213652.t1.1	0.05161694938166096			
"Cre04.g215150.t2.1;Cre04.g215150.t1.2"	0.05337533326674116	0.04683895404275458		SSS1;SSS1
Cre06.g306550.t1.1	0.07126149300445818	0.10576221156089517		
Cre04.g229700.t1.2	0.36785480386876385	0.37841957768396234	0.1265030156673535	UGP1
Cre06.g307500.t1.1	0.323638697633832	0.2473937560086824	0.19896796819996537	LCIC
"Cre17.g734900.t2.1;Cre17.g734900.t1.2"	0.2027152563801158	0.156157716017431	0.031709876836082146	;
Cre14.g630100.t1.2	0.7165487577539994	0.7819883850367686	0.7316766014640225	RPL13
Cre06.g295400.t1.2	0.12486737597497527	0.08610822011724854		MCP11
"Cre05.g233303.t2.1;Cre05.g233303.t1.1"	0.035609329413103755	0.07194070058555034	0.0609042661766717	;
Cre08.g384150.t1.1				
Cre12.g552200.t1.2	0.27506897317051443	0.12217293501125995	0.21799981365199947	STA4
"Cre03.g158800.t3.1;Cre03.g158800.t2.1;Cre03.g158800.t1.1"	0.13061038007358142	0.12509064859056876	0.09506579738322646	;;
Cre12.g484200.t1.2	0.13592907220963663	0.12244536303563838	0.08432680662265399	GGPS
Cre16.g694400.t1.2	0.07467135394732752	0.07870123320656577		TGD2
Cre06.g273413.t1.1	0.10198970752051602	0.07301290696553621		
Cre09.g392655.t1.1		0.04927969627595607	0.008553824766862651	
Cre11.g478800.t1.2	0.0952625875873301	0.13513746350690917	0.0948588458636109	
Cre07.g347050.t1.2	0.02317312005091023	0.013728913402118676	0.014204870078936447	RSP7
Cre15.g640800.t1.2				
Cre01.g001100.t1.2	0.1682634322184647	0.09687899504928468	0.15329504496399896	
Cre01.g043450.t1.2	0.0932015297925823	0.19166027925086276	0.13976043737093377	
Cre12.g559250.t1.2	1.76694348543291	1.9348966422404477	1.775373216485174	FTT1
Cre07.g353550.t1.2	0.08257847244677227	0.06321898311904738	0.07911103030435693	SUI1B
Cre07.g335400.t1.1	0.05585405350182363	0.0970271383879385	0.05074467057077257	
Cre02.g085900.t1.2	0.13782405449478055	0.11590000219042293	0.13777217794443256	IPP1
Cre16.g659900.t1.1	0.13097684822698316			
Cre06.g268800.t1.2	0.015991929832244473	0.24541058236920918	0.01521439955534113	IFT139
Cre03.g201400.t1.2	0.10634772256987318	0.03172131221007862		
Cre09.g392867.t1.1	0.18412889217187672	0.1036048805027067	0.17082200013138857	FMG2
Cre10.g459800.t1.2				
Cre09.g397697.t1.1	0.782682623059358	0.7949140744579656	0.7983818967242354	RPL4
Cre07.g342350.t1.2	0.04264212057240253	0.03653204623509595		PDE14
Cre11.g478240.t1.1	0.04240915483380483	0.039408579578700115	0.02495360699845965	
Cre07.g331500.t1.1	0.0576703409909708	0.0626531017761185	0.04699091730298017	CLPR3
Cre12.g535950.t1.2	0.24772084161486851	0.13568074714953274	0.3011028946226732	NUOS1
Cre07.g336950.t1.1	0.37501169166408505	0.48982213865380164	0.2891999024220015	PHO2
Cre04.g224400.t1.1	0.11456554365515283	0.11351810949642695	0.1281044289818886	
Cre03.g177500.t1.1	0.13063669331266264	0.07273546079336547	0.2562455538224613	
Cre13.g572700.t1.2	0.06084417168116049	0.02525931391641987	0.04919142965071418	IFT144
"Cre06.g250800.t2.1;Cre06.g250800.t1.1"	0.07534473980341246	0.07406718840714685	0.08162655584101607	CRB1;CRB1
Cre26.g756797.t1.1	0.18025097453171868	0.16493107806107146	0.08790215722374391	
Cre09.g393200.t1.2	0.20555302877252682	0.20643824739479058	0.1348334788587308	HSP70C
Cre09.g406983.t1.1	0.31946592320235273		0.046757250960474145	
Cre02.g089100.t1.2	0.15640778135499384	0.15669466840958973	0.16812984065955028	COPD1
Cre17.g713200.t1.1		0.15432121602463134		OMT2
Cre09.g416850.t1.2	0.025625232988911353	0.02500155435146753	0.018673798103831227	
Cre03.g202950.t1.1	0.12562177537501015	0.15863051739124076	0.14645285300547004	TRX14
Cre06.g258700.t1.1	0.18799833480501127	0.229310257142669	0.22630629059487056	PYC1
Cre09.g389763.t1.1	0.11384106271548419	0.039697831702118866		HPAT4
Cre16.g691450.t1.2	0.08209601989033267	0.06739065614398661	0.06367856421981834	
Cre02.g091550.t1.2	0.11911093314185775	0.11485866796161986	0.09050545189937874	WHI
"Cre17.g701200.t1.2;Cre17.g701200.t2.1"	1.7438138713470008	1.6674894047186894	1.5537789461109204	RPL14;RPL14
Cre08.g383650.t1.2	0.0249873253090915	0.01963682660352527		
Cre01.g034400.t1.1	0.7674864040690998	0.6508735097512127	0.6155025160359967	PGL1
Cre13.g578750.t1.2	0.11113728943316455	0.19944384625295325	0.08399168803329096	TBA1
Cre10.g424850.t1.2	0.016725207216512963	0.012034687077297114	0.016202268917859943	
Cre08.g377200.t1.1				
Cre08.g358546.t1.1	0.027358097568772853			
Cre16.g694850.t1.2	0.32208390145033733	0.22608504972621396	0.3014237875630646	NGS1
