ProteinId	Replicate_1_(amol/cell)	Replicate_2_(amol/cell)	Replicate_3_(amol/cell)	Synonym
Cre02.g096150.t1.2	0.12801493681251377	0.2233053372453615	0.23595299051305108	MSD1
Cre03.g152150.t1.2	0.1080240177445185	0.04522341969098673	0.11598692702947394	
Cre13.g564250.t1.2	0.06403034881240914	0.0797229868068356	0.05836009279983291	EIF3A
Cre07.g331550.t1.2	0.3616931542498983	0.3931324981221347	0.30993127778822727	PST1
Cre12.g508050.t1.2	0.02881215265242244	0.026145885307161876	0.02388339481796555	
Cre13.g573400.t1.2	0.971557963945308	0.5463573635992709	0.9910184485161128	
Cre11.g467773.t1.1	0.0880924585325252	0.10150846085504037	0.08311571242716037	
Cre09.g415800.t1.2	0.07291076892212733	0.10243960554857268	0.08310582364681518	
Cre06.g307850.t1.2	0.4506353227741847	0.1630792825473716	0.03257170591752131	
Cre09.g391023.t1.1	0.09751174998442691	0.13101047300756322	0.12087588919734478	
Cre05.g241450.t1.2	0.03770527627240492	0.04968612206355586	0.016645268753116962	FTSY
Cre12.g546600.t1.1	0.23703373246840972	0.28045638176542825	0.2994372100644335	FEA2
Cre11.g467350.t1.2	0.07136527920040373	0.051801122141473116	0.09902457242357209	
Cre11.g467612.t1.1	0.11256616601524058	0.1133281923937143	0.11495774561112312	
Cre10.g433000.t1.1	0.028704098848478694	0.03632471006303951	0.04018286678198018	TSG2
Cre05.g233800.t1.2	0.12216552398405871	0.11947025341778271	0.09452142039870169	TSG1
Cre11.g477300.t1.1	0.098361400534111	0.11302973321717269	0.07545987234275205	FAP8
Cre14.g621650.t1.1	0.40338775516311565	0.39642132015958587	0.29152012079474937	MCT1
Cre17.g696850.t1.2	0.04545371677208193	0.04836308868964129	0.039275403556216185	
Cre17.g715500.t1.2	0.0971906273410377	0.09360370687976632	0.09454735224631902	
"CpQconCAT#2: iRT ABSciex 3&4;Cre16.g673729.t1.1"	0.27958327380523873	0.2868090698930871	0.21037787404680358	CPN11
Cre03.g186000.t1.2	0.03314190139932367	0.032212713685826344	0.035645657063305816	
Cre12.g560950.t1.2	3.2314577546181966	3.47325518860521	3.5442827923646907	PSAG
"P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase"			0.26229695093526556	
Cre11.g467707.t1.1	0.1347418855832368	0.2185224671391529	0.30252820254566254	ATP4
"Cre06.g300139.t1.2;Cre06.g300139.t2.1;Cre06.g300139.t3.1;Cre06.g300150.t1.1;Cre06.g301450.t1.1;Cre12.g493200.t1.1"		0.010266174590726655		;;;;;
Cre01.g044800.t1.2	0.31313656110160143	0.29483116279511035	0.29503324420729254	PFL1
Cre16.g689050.t1.1	0.0326224601488325	0.04166153364930878	0.040656975205823745	
Cre08.g372450.t1.2	3.2209215603151886	2.920236743755211	4.084132034252766	PSBQ
Cre12.g495850.t1.2	0.1674535608712197	0.15280549067607307	0.11561500832885255	HBD1
"Cre05.g232002.t1.1;Cre05.g232002.t2.1"	0.047031090809353894	0.04927433148222233	0.07001298231602929	;
Cre11.g467547.t1.1	0.09507759853101758	0.08727234135402949	0.06694405176052243	
Cre12.g549852.t1.1	0.06304352566177711	0.10326651667507877	0.05698704411509928	
Cre06.g250100.t1.2	0.20211600729732393	0.2380868555110976	0.34597694446624966	HSP70B
Cre06.g306601.t1.1	0.06378036329510747	0.058950625174076156	0.0757550432270715	ANS1
"Cre19.g750547.t1.1;Cre19.g750547.t2.1;Cre19.g750547.t3.1;Cre19.g750547.t4.1"	0.06632376017362603	0.092740953852323	0.08856787189744472	NDA2;NDA2;NDA2;NDA2
Cre03.g145107.t1.1	0.011674019663161108		0.013635884396284641	
Cre06.g296983.t1.1	0.02053397310565594	0.021798598083922947	0.02138350946988981	
Cre17.g734548.t1.1	0.0822573711592839	0.07568908876437633	0.07661780283011475	PPD2
Cre14.g616600.t1.2	0.03193142693582828	0.04203337015390164	0.034960275769795365	FZL
Cre14.g609950.t1.2	0.03567581523305024			
Cre10.g428750.t1.1	0.04203145932659021	0.02856363996501704	0.01905655456837477	
Cre17.g702650.t1.1	0.041883800230208566	0.02390304990804094	0.0545651228767232	
"Cre08.g385500.t1.2;Cre08.g385500.t2.1"	0.07047031575801763	0.055217428904820384	0.06216529863915235	AMA1;AMA1
Cre01.g034000.t1.2	0.048280785309042513	0.05892860291248188	0.05302324234634756	IPB1
Cre07.g328900.t1.2	0.07640414793015121	0.07351488355482141	0.06787794998797658	CDPK9
Cre16.g685050.t1.1		0.020265108860378613	0.02645978236619001	LCI15
Cre06.g309100.t1.2	0.08762799977976071	0.09117457910970277	0.12953717371472961	CPN60C
Cre12.g492350.t1.2	0.06646940585090291	0.0686335991484458	0.07597331247964569	
Cre-1.g000035.t1.p1	0.08563474196859858	0.09343077676885711	0.08121797745876716	ORF1995
"Cre04.g215150.t1.2;Cre04.g215150.t2.1"	0.028720068272470183	0.03213081611153754	0.02365468408846732	SSS1;SSS1
Cre06.g306550.t1.1	0.09050342557861432	0.0812879325564248	0.06695591378681234	
Cre09.g403800.t1.2	0.040734831777818364	0.03768602417045812	0.0394316198358229	DHC14
Cre04.g229700.t1.2	0.07977661722977863	0.11523393517670225	0.10804354634864506	UGP1
Cre06.g307500.t1.1	0.2398592423423992	0.16105267474558344	0.15695010556628525	LCIC
Cre09.g386735.t1.1	0.08297480554681141	0.08918047670722923	0.09315889194737856	DLA1
Cre02.g109600.t1.2	0.041677313332283396	0.05227058472939237	0.03642660490611371	
Cre14.g630100.t1.2	0.6105327415089842	0.6719932291861239	0.6437098275023079	RPL13
Cre12.g514850.t1.2	0.08836039413335092	0.09391168811165924	0.10081421221578998	HSP90C
Cre12.g500550.t1.2	0.23592061270502512	0.028913232517667954	0.013336470480961593	
"Cre05.g233303.t1.1;Cre05.g233303.t2.1"	0.4052172510128682	0.008446279046988492	0.055725727931916325	;
Cre12.g552200.t1.2	0.15807060666103462	0.17734255480160993	0.17130123403134423	STA4
Cre12.g558600.t1.2	0.10039616327394216	0.08684848914381396	0.09277923089288279	
Cre12.g535950.t1.2	0.14796058475488344	0.1758667948095144	0.14899631706570093	NUOS1
Cre12.g484200.t1.2	0.10754010030066072	0.09470223320547363	0.06980991232146853	GGPS
Cre11.g467590.t1.1	0.016136292200270425	0.010707608022580552		
Cre11.g478800.t1.2	0.08596564505371047	0.061510104260168466	0.051386951974523615	
Cre07.g347050.t1.2	0.02390631001617783	0.02371297336400765	0.018171555659725058	RSP7
Cre15.g640800.t1.2		0.2682581187813591		
Cre01.g029150.t1.2			0.28878811951831995	DAU1
Cre03.g180750.t1.2	0.5014895649348239	0.5313860165149874	0.5406409286162608	METE
Cre12.g559250.t1.2	1.1550687273907596	1.018841630920483	0.8221609228272408	FTT1
Cre07.g353550.t1.2	0.048287965429422625	0.04869917305692746	0.052422322137667024	SUI1B
Cre02.g085900.t1.2	0.08132464593852909	0.08345722758292803	0.07460543526594281	IPP1
Cre16.g659900.t1.1	0.10093287376003611	0.10443748404054705	0.10557890400600546	
Cre03.g201400.t1.2	0.04203227675075852	0.042190099353567996	0.015595472838149169	
Cre09.g392867.t1.1	0.38996859902017955	0.3645956308324313	0.3640935155218318	FMG2
Cre09.g397697.t1.1	0.9610292616465239	0.8200888665832554	0.7749061410593525	RPL4
Cre11.g478240.t1.1	0.018599692187798	0.018319670798766424	0.018253277038350606	
Cre07.g331500.t1.1	0.0670104035098198	0.07511453843016949	0.03711301126202385	CLPR3
Cre08.g373100.t1.1	0.06029954483199772	0.06620164490835251	0.06660788229381251	CYP97C3
Cre04.g224400.t1.1	0.09659687021742724	0.10356548509407512	0.10411239375018164	
Cre03.g177500.t1.1	0.035455987153362324	0.03299950730790317	0.04201847230464384	
"Cre06.g250800.t1.1;Cre06.g250800.t2.1"	0.04349621688737958	0.05198678222946955	0.04292339666778857	CRB1;CRB1
Cre09.g393200.t1.2	0.1716063498425791	0.14821780366125153	0.08310607302074814	HSP70C
Cre09.g406983.t1.1	0.12826113791464905	0.13376535572477308	0.030440760676165603	
Cre17.g700700.t1.1		0.07463519042766123		
Cre17.g713200.t1.1		0.08138715338689495	0.1393797126636217	OMT2
Cre09.g416850.t1.2	0.03171018963436971	0.03676367224258328	0.036992243071141	
Cre03.g202950.t1.1	0.16035680442993816	0.14782293875068075	0.15718684125629928	TRX14
Cre06.g258700.t1.1	0.15421954644577757	0.16513451719915143	0.12172934954762638	PYC1
"Cre11.g467575.t1.1;Cre11.g467575.t2.1"	0.03828480594575049	0.035569978106306424	0.02015933674529238	CLPB4;CLPB4
Cre02.g091550.t1.2	0.0504259477180456	0.050837649631172876	0.037643579343011525	WHI
"Cre17.g701200.t1.2;Cre17.g701200.t2.1"	1.6261880975126868	1.7295087368843305	1.7135704660783104	RPL14;RPL14
Cre01.g034400.t1.1	0.400849063198945	0.3397313257946206	0.39259404258076713	PGL1
Cre13.g578750.t1.2	0.08939944506813705	0.06978045436291447	0.1121553133403294	TBA1
Cre09.g399350.t1.1	0.1826309154282564			
Cre08.g358546.t1.1	0.023132043915149506	0.022963253277646103		
Cre12.g538850.t1.1	0.26015468457061		0.35411928212911514	
Cre16.g694850.t1.2	0.1821508333453405	0.23187190046423434	0.20217147007509634	NGS1
Cre12.g549450.t1.2	0.11334145185656919	0.0824136908658844	0.10547594013539419	
Cre12.g543902.t1.1	0.07128281577380349	0.04283448689687868	0.07046441687252258	
Cre06.g311850.t1.1	0.15644399175494514	0.18285164409003243	0.25021125190135207	HAD1
Cre06.g258800.t1.1	0.984334830780857	1.232342409909784	0.7821639484315682	GP2
Cre02.g079700.t1.2	0.04381396954481705	0.08399411271706456	0.06349095445918945	PYR2
Cre01.g049900.t1.1	0.07012705216361667	0.08695675111319875	0.036207962785080504	
Cre06.g308850.t1.2	0.10209892600721729	0.09721766788802272	0.0832915340346728	EIF3X
Cre08.g358539.t1.1		0.013874664328660446		
Cre03.g189950.t1.2	0.06206386316823849	0.056378074524411396	0.040852525760978156	HOP
Cre09.g394102.t1.1	0.050212411456534295	0.043215826758005504	0.06607354153229729	GUK2
Cre13.g578451.t1.1	0.0769744955710942	0.043867300153842534	0.05493665010031568	TSL1
Cre05.g242350.t1.2	0.050186295491788074	0.050246189788521634	0.08048634315039328	
Cre12.g513200.t1.2	0.816127598450816	0.915015858298424	0.8130695385917911	PGH1
Cre11.g467770.t1.1	1.0129427326621254	0.8933114717350655	1.2297816131603128	PGK1
"Cre11.g476325.t1.1;Cre16.g673852.t1.1"	0.054953100378587444	0.0536839915581528	0.04957205085278546	;
Cre04.g217921.t1.1	0.07684283032574825	0.09174240153606683	0.08889385738304298	COPB1
Cre12.g558100.t1.2	0.05464775993324891	0.05496473007814548	0.05787817677760963	PRMT2
Cre15.g643550.t1.2	0.10719857399123467	0.1251151131288919	0.09603721824105285	PDX1
Cre04.g222700.t1.2	0.2980644528356119	0.39755022074374907	0.29287641847788753	
Cre04.g217550.t1.1	0.09590765864597439	0.11278973667535905	0.07719236613930681	EIF3C
Cre10.g433600.t1.2	0.13184922584249778	0.15929301079661123	0.21604519013958623	
"Cre11.g481126.t1.1;Cre11.g481126.t2.1"	0.3421380330118903	0.4055657154863279	0.32332591703707714	;
Cre04.g217910.t1.1	0.06539407716748422	0.03698471503493655	0.07500015902031276	
Cre10.g434650.t1.1	0.143375724033048	0.15396726071794753	0.16958944710267615	CTR3
Cre09.g396213.t1.1	2.794886150453622	2.99930590964434	2.9529955997932644	PSBO
Cre17.g697334.t1.2	0.5635382156259099	0.5650719649416589	0.5191793763669043	
Cre12.g493250.t1.2	0.0662366354867267	0.05340146708055135	0.06801280524038568	FAP358
Cre04.g214501.t1.1	0.0744738843994884	0.06926945097045142	0.05218624580512134	PNP1
