ProteinId	Replicate_1_(amol/cell)	Replicate_2_(amol/cell)	Replicate_3_(amol/cell)	Synonym
"Cre17.g696250.t1.1;Cre17.g696250.t2.1"	0.04155126241583054	0.05586464233876355	0.04159366271744756	;
Cre-1.g2716963.t1.p1	0.6281435074128596	0.692431926940271	0.6927530329718428	psbC
Cre10.g457700.t1.2	0.028133606573637893	0.036564243352984194	0.024989712298678468	
Cre06.g273413.t1.1	0.07175496140369063	0.09468901119609302	0.053592591399272325	
"Cre12.g553100.t1.1;Cre12.g553100.t2.1"	0.08583001769889051	0.015078105795304761	0.02432250839662344	;
Cre08.g384000.t1.1	0.007586612645542106	0.009399448548284995	0.025263327254690424	CYP771A1
Cre16.g677000.t1.2	0.09471593254083974	0.17361705568296687	0.12778566352613557	HSP70E
Cre14.g629550.t1.2	0.03807384535802125	0.04104460467547168	0.039525134401870166	
Cre14.g626500.t1.2	0.024405729990409207	0.022599536052848965		
Cre13.g571150.t1.2	0.13412419963666977	0.12333835153485129	0.13926907221836538	NUOP1
Cre07.g336750.t1.1	0.02642956948909605	0.032525481429488495	0.015475208069441308	
Cre08.g384200.t1.2	0.017139125670424665	0.03327385388442999	0.01988414254520765	
Cre12.g525150.t1.2	0.0034142423310159773	0.0407189617486198	0.009289472387510414	
Cre10.g436500.t1.2	0.05200949857548647	0.042341409304933436	0.05185444235922555	
Cre09.g401886.t1.1	0.07470926726672301	0.09264552692538888	0.07556714325587349	
Cre24.g755497.t1.1	0.03697371482828786	0.04827736804921721	0.038049737136201404	
"Cre11.g468356.t1.1;Cre11.g468356.t2.1"	0.011184668474143608	0.013095554777804504	0.018209814768518847	;
Cre07.g336200.t1.1	0.02577126612536846	0.025429153326040187	0.03432608490051449	
Cre06.g279150.t1.2	0.10886335603699901	0.09926161299699898	0.10870334449251177	TSD2
Cre02.g097000.t1.2	0.07835546047053145	0.8055461916821738		DHP1
Cre08.g362450.t1.2	0.08004972080080892	0.06235762998872382	0.07210814412931213	AMA2
Cre05.g230850.t1.1	0.02439604724542995	0.032819940406872875	0.04363717976015132	
Cre02.g074650.t1.2	0.017318657162366462	0.01303562412468894	0.021345878415336875	
"Cre12.g488850.t1.1;Cre12.g488850.t2.1"	0.04030937795781704	0.04141097577372243	0.026818256368110256	AP2A1;AP2A1
Cre10.g444800.t1.2	0.06719264869496377	0.07828070973421672	0.07062747209043357	CGL63
Cre06.g273000.t1.2	0.08745428871441982	0.08016993568391509	0.22229902580406125	
"Cre08.g368900.t1.2;Cre08.g368900.t2.1"	0.0253433104795963	0.03531909465796007	0.022958899665166406	TSA2;TSA2
Cre09.g403182.t1.1	0.027298752340581635	0.017414849487532986	0.020020212075122744	
Cre13.g603225.t1.1	0.038412232437385084	0.05320594976918965	0.0419722548100266	
Cre13.g581600.t1.2	0.27497977245415245	0.28524296378084457	0.3022920406851344	ASA4
Cre03.g145967.t1.1	0.0755318763105249	0.08271552978553992	0.10352402489858731	
Cre16.g678050.t1.1	0.006765889095667538	0.01059546777692448	0.006934149752334046	SRE3
Cre06.g259100.t1.1	0.03844042544582058	0.023606508739582907	0.02769678688878769	
Cre06.g255100.t1.1	0.05991211936494384	0.05382390109836692	0.056798651344440676	
Cre02.g106850.t1.2	0.038619177341515314	0.040622894539700125	0.0432864790700532	TPR6
Cre09.g397200.t1.2	0.03932901800484034	0.05164815734529876	0.050528119752491954	CCT6
Cre12.g552900.t1.2	0.052598113160827464	0.038683903375944524	0.036519158433705456	DOI1
Cre01.g010900.t1.2	0.9110377657299464	1.271150850108713	1.1965634428430567	GAP3
Cre05.g247450.t1.2	0.036680679903353886	0.04304052185109582	0.032053929152905745	CGL56
Cre07.g347100.t1.2	0.04626662859224246	0.04357699098788652	0.03807642007808882	
Cre01.g001100.t1.2	0.045593635611501954	0.06921125260921032	0.09447394192151903	
Cre03.g167101.t1.1	0.014494220425915371			
Cre02.g088200.t1.2	0.30955886074067773	0.3219702355585873	0.34876983535173967	RB60
Cre16.g692901.t1.1	0.10529066136480307	0.0931292441506311	0.11231460381742256	
Cre16.g653700.t1.1	0.025055493368545265	0.2664131755237084	0.005279185164237385	
Cre03.g194850.t1.2	1.01855149465208	1.0977604470808742	0.9852058058875992	MDN1
Cre10.g466450.t1.1	0.019190485466884566	0.025723655039209606	0.024562319236364465	
Cre02.g080200.t1.2	0.46095814115852285	0.5137625680228707	0.6817820734416156	TRK1
Cre06.g296500.t1.2	0.03998995119799322	0.028492003714160823	0.03141287988413007	
Cre07.g340350.t1.1	0.22687001462258	0.1884122268958359	0.23831178144391124	ASA1
Cre12.g503300.t1.2	0.06574554359224162	0.06562889047815394	0.07056063318673025	
Cre03.g154900.t1.1	0.021987677812278436			
Cre06.g308500.t1.2	0.1465925222657985	0.1540890663613445	0.1156424974164841	CMP2
Cre13.g591400.t1.1	0.02849277207049247	0.0322281699794906	0.029850461419040106	COA1
Cre03.g177053.t1.1	0.027459535009696938	0.031817857508089076	0.050093918271014254	
"Cre06.g273500.t1.2;Cre06.g273500.t2.1"	0.0416494395259024	0.03852771383890148	0.04332331868962957	;
Cre09.g395800.t1.2	0.06258327424615355	0.053155726332281744		
Cre06.g263250.t1.1	0.12041766150082592	0.13729346874395829	0.07892004363419709	
Cre12.g537100.t1.2	0.053009472257272414	0.06419677488356909	0.053204268013367216	TSV2
Cre11.g467400.t1.2	0.04675927219797143	0.04996984768286733	0.0716090943418688	
"Cre06.g282000.t1.1;Cre06.g282000.t2.1"	0.05767157424759235	0.06473919778114826	0.06047017721381012	STA3;STA3
Cre09.g415550.t1.2	0.299444440990953	0.2941749655763285	0.29477382441416544	ASA2
Cre09.g406050.t1.2	0.1266841790442368	0.13330354688864532	0.13579632546271103	PYR7
Cre12.g512000.t1.1	0.03259372975730172	0.048461067286468325	0.03462483035126111	
"Cre02.g143650.t1.2;Cre02.g143650.t2.1"	0.03126373978720947	0.03190906802390519	0.036682426005560376	;
Cre17.g734200.t1.2	0.16988456440284677	0.15874177219148583	0.18516688316299743	DPA1
"Cre12.g541800.t1.2;Cre12.g542100.t1.2"	0.20801434315441614	0.028961457888710025	0.08274471984858958	;
Cre12.g513500.t1.2	0.027846360004841614	0.025272545314860083	0.010587012178976344	XAB2
"Cre08.g358556.t1.1;Cre08.g358556.t2.1"	1.1546739948378022	1.1414192171718862	1.199815607724894	RPS29;RPS29
"Cre13.g566650.t1.2;Cre13.g566650.t2.1"	0.06261938512014764	0.0743652452628582	0.07673964638366629	;
Cre16.g695050.t1.2	0.12710700119738363	0.09386111753528698	0.16278038990702093	HCD1
Cre01.g020918.t1.1	0.0806313849257534	0.08708012014354832	0.08827757975981843	PREP1
Cre06.g278215.t1.1	0.07081595385998596	0.0453499341052873	0.09308982783722039	
Cre12.g498500.t1.2	0.022863044392687354	0.0320423527917863	0.03659842783033579	DEG1C
"Cre06.g278185.t1.1;Cre07.g357200.t1.2"	0.29605182422414544	0.2691536681525011	0.2906132276932213	UGD2;UGD1
Cre16.g687200.t1.1	0.02687055804931401	0.08585817271216227		
"Cre17.g746597.t1.1;Cre17.g746597.t2.1"	0.04367420183149688	0.03203833532626822	0.048620333773307406	;
Cre01.g015600.t1.1	0.03445158961483247	0.028409222547957518	0.03853314112997426	
Cre09.g394436.t1.1	0.14142640273687215	0.11723979956941755	0.13914755087298475	
"Cre13.g604650.t1.2;Cre13.g604650.t2.1"	0.5497487726609551	0.5310387087598446	0.6321393142111125	;
Cre02.g080350.t1.1	0.04104946956656212	0.02708051880941984	0.030358015226054712	
Cre02.g109550.t1.2	0.016711137330488644	0.025985206707086053	0.04657951582940959	HSD1
Cre10.g419950.t1.1	0.03182348699902412	0.028216386272197344	0.02043231037169909	
Cre09.g393700.t1.1	0.07387108753146555	0.07509316632508195	0.06025443511311318	MMP3
Cre02.g118500.t1.1	0.08578736270973528	0.07571666509840577	0.08437288911093335	COPB2
Cre06.g278202.t1.1	0.02302998828663784	0.024179310230132704	0.011911573945769312	
Cre-1.g2716961.t1.p1	0.6353729178368435	0.3371447885428346	0.5617213530787577	psbD
Cre06.g278255.t1.1	0.06899960977757882	0.07506006819656508	0.09145325371929464	
Cre02.g095146.t1.1	0.12252681108820032	0.06254793168943155	0.054095920598506306	
Cre03.g146247.t1.1	0.15030306131249654	0.15635235824964872	0.1448030488084639	NUOS4
Cre10.g437950.t1.2	0.03283122634893876	0.07314510707834976	0.033006720943447365	
Cre08.g378150.t1.1	0.04000046365235545	0.03153718908327921	0.03951888853131572	GLD2
Cre02.g119550.t1.2	0.23124094849922458	0.08110269229272285	0.36408530919850113	NIP1
Cre03.g144967.t1.1	0.03892135599708747	0.054878958518286614	0.06154073543475709	
"Cre06.g280900.t1.1;Cre06.g280900.t2.1;Cre06.g280900.t3.1"	0.01767463858878708	0.023828235461883673	0.016560351025842253	VTI2;VTI2;VTI2
Cre01.g065822.t1.1	0.20619602230203582	0.03855504268679748	0.05537216201119735	IFT122
Cre01.g011300.t1.1	0.025031906970286212	0.03312188774873066	0.04371262955317656	
Cre16.g654500.t1.1	0.10126794804485148	0.10024921041321945	0.08547109209027877	EIF3F
Cre02.g076250.t1.1	0.15141191459523648	0.15768555018746805	0.1431351739408473	EFG1
Cre02.g141250.t1.2	0.05774834598019796	0.05399877388864542	0.0451529294652514	
Cre10.g452450.t1.2	0.09926747025080279	0.10704878088257785	0.06956385511687163	TIC110
Cre03.g154550.t1.1	0.06815731074843812	0.07517583299668994	0.08115462599171758	PCR1
Cre02.g143200.t1.1	0.1479746364279389	0.14322241589008305	0.15954137512656102	TSA1
Cre07.g313450.t1.2	0.00920218744890507	0.3237966491589694	0.32251932752623974	
Cre12.g534800.t1.1	0.21264368367664327	0.1987929912339424	0.19060094128791077	GCSP
Cre06.g270750.t1.1	0.01619391158564397	0.0069541005064112545	0.006648401651299596	
Cre09.g401515.t1.1	0.12682999205147066	0.09286596181584483	0.1570896976213078	
Cre08.g380151.t1.1	0.0695479607083825	0.0678598144274813	0.0062285973542555865	
Cre02.g106550.t1.2	0.010817873113164988	0.01161244874543902	0.013750770188969376	
Cre11.g476550.t1.2	0.09481877677871137	0.11774891488687848	0.09374192741110694	ADH11
Cre13.g578100.t1.1	0.010246323701538154	0.0444154039778052	0.018295686520116462	
"Cre09.g408851.t1.1;Cre09.g408851.t2.1"	0.018920363769646523	0.008453799916909543	0.009761639994002275	;
Cre10.g430501.t1.1	0.12732343377690675	0.12845352893909298	0.1238696974002802	
Cre02.g090150.t1.2	0.020604847414892012	0.037374622542940626	0.02346629479965628	PAN3
Cre06.g300700.t1.1	0.15001463401635043	0.14125118832153646	0.13732305831051494	
Cre01.g061077.t1.1	0.3559136907250046	0.2760736742074493	0.3389544841559337	CGL93
Cre02.g081250.t1.2	0.09212893972168859	0.10249955783824204	0.125839682397245	
Cre12.g533351.t1.1	0.027162866045812303	0.022461680854859684	0.02467764079456583	CLPB5
Cre16.g676550.t1.2	0.02977616137607609	0.026880901448282733	0.03301732285069764	
Cre03.g213649.t1.1	0.003747954274329616	0.013541921037151013	0.010481017336884947	
Cre03.g199000.t1.2	0.082127990543162	0.08752413741421286	0.0895961504501678	PHOT1
Cre17.g703900.t1.2	0.0324445188152576	0.023382614054622344	0.02905893919406623	IFT172
Cre10.g442700.t1.2	0.03702024592826022	0.03340148699842241	0.030813084082135046	
Cre08.g384750.t1.1	0.018909010309416836	0.021791176694672763	0.026441581381168137	AMA3
Cre06.g271200.t1.2		0.044329731521977035	6.329187082394929	PNO1
"Cre03.g151700.t1.2;Cre03.g151700.t2.1"	0.021734080575206382	0.03792867238784134	0.03519990256437663	CGL26;CGL26
Cre12.g489700.t1.2	0.0502322890855494	0.05309670986589346	0.07972330805902715	OTC1
"Cre16.g690431.t1.1;Cre16.g690431.t2.1"	0.0951218815101634	0.15274156051601295	0.10921402849620461	;
Cre05.g245900.t1.2	0.1851236256910037	0.16593587969717202	0.23199349528663965	BCA2
Cre09.g386700.t1.2	0.016429229874653832	0.04751868502604954	0.047328106868490816	KIN13-1
Cre13.g602450.t1.2	0.12089837630557086	0.07900005755838689	0.14853987975438226	
"Cre07.g321200.t1.2;Cre07.g321200.t2.1"	0.014951583777605347	0.014562584571800612	0.04437975089449808	;
Cre13.g562850.t1.2	0.14253610618711554	0.15381827452536542	0.09631282264682896	THF1
Cre02.g141350.t1.2	0.00928373821744477	0.03161808799624141	0.1944045617049478	DRC10
Cre17.g738300.t1.2	2.2656679642114073	2.271559163858832	2.0450791459704534	RPP1
Cre06.g290150.t1.1	0.029218563726889805	0.018922591018171526	0.0034111263207451427	CGL65
Cre06.g278172.t1.1		1.152494319774011	0.012602259558963576	
Cre04.g214150.t1.1	0.046391125967301675	0.06327934213353728	0.09821061893882298	THI4
Cre14.g614300.t1.2	0.11399396771294512	0.12731842782682185	0.10252169838537703	
Cre07.g325736.t1.1	0.18459829834986718	0.20384388959758465	0.17820476195566606	
Cre02.g078100.t1.1	0.04188244932367156	0.05318197910272483	0.04551816027667453	EIF5B1
Cre01.g028713.t1.1	1.0337010619366775	0.9961111735303348		
Cre16.g679600.t1.2	0.03132742760813888	0.03655634396688752	0.05238353910723818	
Cre01.g045550.t1.2	0.2393275076382182	0.3681039903134583	0.3017007323564157	
Cre07.g354200.t1.2	0.031756371914729575	0.03060763960071497	0.03270821510597428	GAP2
"Cre12.g543350.t1.1;Cre12.g543350.t2.1;Cre12.g543350.t3.1;Cre12.g543400.t1.2"	0.12344721489251623	0.12053556706579847	0.147138486088712	FDH2;FDH2;FDH2;FDH1
Cre10.g444700.t1.1	0.12751970593778056	0.11860280796703365	0.13311463248264374	SBE3
Cre14.g612450.t1.2	0.13619653033790385	0.15883517711223272	0.16005360095009757	PRPL15
Cre02.g096150.t1.2	0.15612991936479942	0.2023706044338714	0.1905895976805841	MSD1
Cre03.g152150.t1.2	0.049542270786582965	0.10395147655212432	0.06349156826072122	
Cre13.g564250.t1.2	0.08346187859729197	0.10380989474874314	0.07735960535847344	EIF3A
Cre07.g331550.t1.2	0.4508765817869278	0.3971285628065646	0.48762547065637796	PST1
Cre12.g508050.t1.2	0.0263133312932235	0.03137448621574668	0.016957029584644172	
Cre13.g573400.t1.2	0.4698637720560419	0.4789798549271101	1.0957948401432291	
Cre11.g467773.t1.1	0.042435347975232685			
Cre09.g415800.t1.2	0.0819348690796772	0.08783698522012293	0.06881452878023707	
Cre06.g307850.t1.2	0.03302404001037525	0.14336120282156334		
Cre09.g391023.t1.1	0.09496452098918287	0.10946845461553642	0.12078071869775889	
Cre05.g241450.t1.2	0.027466649022701514	0.03431405961953239	0.027313101306535005	FTSY
Cre12.g546600.t1.1	0.15634679517777603	0.16309343186274344	0.16171130213978957	FEA2
Cre11.g467350.t1.2	0.06946029172588819	0.06306488953675886	0.06424734697779565	
Cre11.g467612.t1.1	0.0934377268464116	0.09981835932252267	0.10845744345641417	
Cre10.g433000.t1.1	0.03721339561354437	0.03729167468606563	0.044536420976851294	TSG2
Cre05.g233800.t1.2	0.09858498807831224	0.11004035222367761	0.12913573463108982	TSG1
Cre11.g477300.t1.1	0.09524264665300852	0.09175733587431076	0.0907904113127048	FAP8
Cre14.g621650.t1.1	0.3164815462457033	0.2523152487698892	0.24757291840236179	MCT1
Cre17.g696850.t1.2	0.024415300037021463	0.027224553374022412	0.032363477265764565	
Cre17.g715500.t1.2	0.055559702386029926	0.07001674010999465	0.08217300483830506	
"CpQconCAT#2: iRT ABSciex 3&4;Cre16.g673729.t1.1"	0.2280789651046087	0.19558573058297965	0.23694272039883946	CPN11
Cre03.g186000.t1.2	0.024610575889916005	0.025036075988247544	0.024340759016043167	
Cre12.g560950.t1.2	2.433633722507225	2.1097083630829223	2.1554077398028664	PSAG
"P12081ups|SYHC_HUMAN_UPS Histidyl-tRNA synthetase"	0.24928963304162743	0.34015486202198875	0.3580944542368052	
Cre11.g467707.t1.1	0.1709344921449904	0.1917030260209604	0.18126931693923515	ATP4
Cre01.g044800.t1.2	0.23130979815226038	0.2528058081803762	0.307184914609574	PFL1
Cre16.g689050.t1.1	0.04403067771209454	0.04383753530570249	0.04061965436214141	
Cre08.g372450.t1.2	1.1103764924119666	1.6951160466111976	1.9512859850987563	PSBQ
Cre12.g495850.t1.2	0.12437891171724247	0.13039404086252493	0.1499257962732764	HBD1
"Cre05.g232002.t1.1;Cre05.g232002.t2.1"	0.06685262865524308	0.053342145764798427	0.058303924369982135	;
Cre11.g467547.t1.1	0.07345061869873484	0.07729603985359938	0.07552137329732042	
Cre12.g521200.t1.2			0.9170779520571395	RFC1
Cre12.g549852.t1.1	0.06893947658284225	0.07195487199121771	0.23067786984557453	
Cre06.g250100.t1.2	0.19726245055495162	0.23256649490101755	0.29833673337778743	HSP70B
Cre06.g306601.t1.1	0.07115039422289535	0.065608814694465	0.06568954321807387	ANS1
"Cre19.g750547.t1.1;Cre19.g750547.t2.1;Cre19.g750547.t3.1;Cre19.g750547.t4.1"	0.047620013155663485	0.07848366828324954	0.07547063756715575	NDA2;NDA2;NDA2;NDA2
Cre03.g145107.t1.1	0.010293083638804013	0.027350828000331156	0.003154193464149504	
Cre06.g296983.t1.1	0.017250476315158542	0.02240190837193587	0.028241686523415317	
Cre17.g734548.t1.1	0.07580005630842368	0.07300024345541305	0.08214297910259483	PPD2
Cre14.g616600.t1.2	0.03154686954442226	0.03517652113886964	0.02696828808877616	FZL
Cre10.g428750.t1.1	0.02392624489223454	0.024639694994250214	0.027350525890220863	
Cre17.g702650.t1.1	0.030860713846747153	0.029382962513229072	0.01858176833677493	
Cre13.g570400.t1.2		0.05730406480779364	0.056239136901802406	
"Cre08.g385500.t1.2;Cre08.g385500.t2.1"	0.0673801713269488	0.07348445551309818	0.06114247678977328	AMA1;AMA1
Cre01.g034000.t1.2	0.05911441718690679	0.06315820885937384	0.041768419587518216	IPB1
Cre07.g328900.t1.2	0.0641500475321204	0.05402134008424067	0.05732880881511193	CDPK9
Cre16.g685050.t1.1	0.0038807149490050555			LCI15
Cre06.g309100.t1.2	0.09229041392623383	0.10531284597635412	0.10095560848188953	CPN60C
Cre12.g492350.t1.2	0.050777928467623704	0.05909353780650476	0.07333326334676608	
Cre-1.g000035.t1.p1	0.07017666194990188	0.08032037957589408	0.0806674590421948	ORF1995
"Cre04.g215150.t1.2;Cre04.g215150.t2.1"	0.02501739939146804	0.028072045984343215	0.029896734318597386	SSS1;SSS1
Cre06.g306550.t1.1	0.08018116613940028	0.0801408570822212	0.05718132013714205	
Cre09.g403800.t1.2	0.03103784882919961	0.033661650879193816	0.035592762024429014	DHC14
Cre04.g229700.t1.2	0.0883160024598316	0.08989343563096147	0.08123339287199928	UGP1
Cre06.g307500.t1.1	0.16062376229695377	0.14044634661001593	0.14143783389066578	LCIC
Cre09.g386735.t1.1	0.06445101270986288	0.0648550157231841	0.07255283534245374	DLA1
Cre02.g109600.t1.2	0.040222018278079835	0.039493020267770976	0.04782506842361818	
Cre14.g630100.t1.2	0.6037160726920565	0.6334316758459444	0.6755756831435298	RPL13
Cre12.g514850.t1.2	0.08803407913910954	0.09534826725989351	0.09531481263235358	HSP90C
Cre12.g500550.t1.2	0.024590687495401095		0.151922154601176	
"Cre05.g233303.t1.1;Cre05.g233303.t2.1"	0.10498543418799092	0.02513239761318593	0.024796909167744456	;
Cre12.g552200.t1.2	0.1380916722681676	0.15223730650067227	0.17613472976743352	STA4
Cre12.g558600.t1.2	0.06029695023132747	0.048595716339571986	0.0684002635921627	
Cre12.g535950.t1.2	0.1296949332610502	0.13613916002881382	0.14419899610043233	NUOS1
Cre12.g484200.t1.2	0.1502789752777105	0.14324020279371857	0.15596502685518887	GGPS
Cre11.g467590.t1.1	0.012906081204687019	0.011468083441020786	0.01288389450384481	
Cre11.g478800.t1.2	0.04902522145874681	0.055576382059215626	0.0478644598627392	
Cre07.g347050.t1.2	0.017668005636822033	0.019124173498530378	0.017714600434036294	RSP7
Cre15.g640800.t1.2	0.4075424101376004	0.31255789275775425	0.3180913615534106	
Cre03.g180750.t1.2	0.3114757447290739	0.2894060787180682	0.3742503891722845	METE
Cre12.g559250.t1.2	1.0852608517290587	1.112339631856455	1.2518465431235655	FTT1
Cre07.g353550.t1.2	0.035219620533557615	0.034362047767432666	0.032977886409438495	SUI1B
Cre02.g085900.t1.2	0.06986013491643528	0.07271777590556314	0.07757940967130098	IPP1
Cre16.g659900.t1.1	0.05299972234912692	0.07525424314099462	0.07819752993373735	
Cre03.g201400.t1.2	0.017143449251859358	0.011762188771731227	0.006687972113262626	
Cre09.g392867.t1.1	0.2643002664960259	0.31129995374392794	0.1927932134101048	FMG2
Cre09.g397697.t1.1	0.6869623418882929	0.6705619149519115	0.8490032874958607	RPL4
Cre11.g478240.t1.1	0.024129080645643397	0.015595863690307694	0.014463318970000654	
Cre07.g331500.t1.1	0.0531251766743393	0.05401729046891548	0.05840742945099189	CLPR3
Cre08.g373100.t1.1	0.07611457683564898	0.06567800283850368	0.0739323504410144	CYP97C3
Cre04.g224400.t1.1	0.1047213918463807	0.1109626931286323	0.11667232213489342	
Cre03.g177500.t1.1	0.02114242765454838	0.042420734091234064	0.03284663130843951	
"Cre06.g250800.t1.1;Cre06.g250800.t2.1"	0.04675141798607583	0.046497899896072344	0.04206765978783597	CRB1;CRB1
Cre09.g393200.t1.2	0.12167681641369557	0.1267333567759532	0.12678747533031137	HSP70C
Cre09.g406983.t1.1	0.6135344837425281	0.32917793642180515	0.2149925347995869	
Cre09.g416850.t1.2	0.016723905971284973	0.032796833037485276	0.02341130660282506	
Cre03.g202950.t1.1	0.08509510518244395	0.07222154319641752	0.05068383285978628	TRX14
Cre06.g258700.t1.1	0.11692467814703891	0.12828463611367885	0.187893295673583	PYC1
"Cre11.g467575.t1.1;Cre11.g467575.t2.1"	0.032833469662958026	0.022599895632933607	0.07288495625852365	CLPB4;CLPB4
Cre02.g091550.t1.2	0.053819338794772735	0.055027990513790884	0.05825774158284089	WHI
"Cre17.g701200.t1.2;Cre17.g701200.t2.1"	1.7728971620383724	1.9277537296628124	1.8681807281063367	RPL14;RPL14
Cre01.g034400.t1.1	0.4795021417947122	0.4357062162282147	0.4237302048428865	PGL1
Cre13.g578750.t1.2	0.08281271675383452	0.07848165422895176	0.0354888553362612	TBA1
Cre09.g399350.t1.1	0.25426794475106146	0.2624850759668284		
Cre08.g358546.t1.1	0.02759723703941766	0.03024902456249031		
Cre12.g538850.t1.1	0.004044717374578978	0.019234212024923085	0.01800498051816341	
Cre16.g694850.t1.2	0.15466075894924353	0.148689196569125	0.1713642326082682	NGS1
Cre12.g549450.t1.2	0.10150552794621426	0.07741770144844257	0.08978714195635537	
Cre12.g543902.t1.1	0.04373279346014176		0.041776894547076206	
Cre06.g311850.t1.1	0.13347877557897148	0.1341650125134844	0.20968569563045547	HAD1
Cre06.g258800.t1.1	0.4898512945824479	0.4449593385202225	0.6806507806088113	GP2
Cre02.g079700.t1.2	0.05476113052386248	0.05058086589693977	0.10217262156384649	PYR2
Cre01.g049900.t1.1	0.038654281746534166	0.03528110112526482	0.03680709254687747	
Cre06.g308850.t1.2	0.09771767887671329	0.1064196175675311	0.10162958235937342	EIF3X
Cre03.g189950.t1.2	0.050609560726338446	0.051269838207268034	0.05225461360795997	HOP
Cre09.g394102.t1.1	0.03879196747339462	0.03739717484372026	0.04561349365981235	GUK2
Cre13.g578451.t1.1	0.05250495813201399	0.039607429999217486	0.046145899367580324	TSL1
Cre05.g242350.t1.2	0.10159903525399089	0.04867825910616839	0.08147939825366945	
Cre12.g513200.t1.2	0.711850017595687	0.7533872863796951	0.8020629982213111	PGH1
Cre11.g467770.t1.1	0.7231096527228252	0.6812214017615097	0.7836557023710276	PGK1
"Cre11.g476325.t1.1;Cre16.g673852.t1.1"	0.04084003528455413	0.04041237402890892	0.04276557757321667	;
Cre04.g217921.t1.1	0.07195947209889973	0.054420233240641824	0.05841058429912339	COPB1
Cre12.g558100.t1.2	0.04534325849674495	0.04701834788010888	0.06700990434927734	PRMT2
Cre15.g643550.t1.2	0.1596574472686137	0.17596596713398713	0.24594082210484305	PDX1
Cre04.g222700.t1.2	0.34416128732523504	0.36639846165857637	0.4154101437873565	
Cre04.g217550.t1.1	0.09552825638217596	0.08909065989407564	0.08823927406789274	EIF3C
Cre10.g433600.t1.2	0.18020886614498344	0.0861313939912908	0.1908906667756634	
"Cre11.g481126.t1.1;Cre11.g481126.t2.1"	0.23527697529385683	0.2901811488693401	0.23996274479747193	;
Cre04.g217910.t1.1	0.00794573811883735	0.2145194420473081	0.07038414938138186	
Cre10.g434650.t1.1	0.1381096200103244	0.13697830654121326	0.1655231683099269	CTR3
Cre09.g396213.t1.1	1.626416294656011	1.9909302383200558	2.007285242290921	PSBO
Cre17.g697334.t1.2	0.480526144358927	0.4299104663514165	0.4505319843025337	
Cre12.g493250.t1.2	0.06801059783294457	0.04891615840372131	0.042189686222963194	FAP358
Cre04.g214501.t1.1	0.053826979314098994	0.04289800392911942	0.051496381870004944	PNP1
"Cre06.g271900.t1.2;Cre06.g271900.t2.1"	0.019066583357089648			;
"Cre09.g392350.t1.2;Cre09.g392350.t2.1"	2.4770029357826706	2.6101476241035746	2.554505698047446	CGLD37;CGLD37
Cre03.g145647.t1.1		0.059382131888746185		
